election_name,election_day,polling_place_id,polling_place_name,address_line_1,address_line_2,city,state,zip,formatted_address,ballot_drop_off,dropoff_type,open_at,close_at,county_name
Kansas General Election,2022-11-08 0:00:00,885841,Greenwood County Courthouse (Suite 3) (Hand off inside),311 N. Main,,Eureka,KS,67045,"311 N Main St, Eureka, KS 67045, USA",TRUE,hand off inside,2022-11-03 13:30:00,2022-11-03 21:30:00,Greenwood County
Kansas General Election,2022-11-08 0:00:00,885841,Greenwood County Courthouse (Suite 3) (Hand off inside),311 N. Main,,Eureka,KS,67045,"311 N Main St, Eureka, KS 67045, USA",TRUE,hand off inside,2022-11-04 13:30:00,2022-11-04 21:30:00,Greenwood County
Kansas General Election,2022-11-08 0:00:00,885841,Greenwood County Courthouse (Suite 3) (Hand off inside),311 N. Main,,Eureka,KS,67045,"311 N Main St, Eureka, KS 67045, USA",TRUE,hand off inside,2022-11-07 14:30:00,2022-11-07 18:00:00,Greenwood County
Kansas General Election,2022-11-08 0:00:00,885689,Hamilton County Courthouse (Dropbox outside),219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",TRUE,dropbox outside,2022-10-19 14:00:00,2022-10-20 5:59:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885689,Hamilton County Courthouse (Dropbox outside),219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",TRUE,dropbox outside,2022-10-20 6:00:00,2022-10-21 5:59:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885689,Hamilton County Courthouse (Dropbox outside),219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",TRUE,dropbox outside,2022-10-21 6:00:00,2022-10-22 5:59:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885689,Hamilton County Courthouse (Dropbox outside),219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",TRUE,dropbox outside,2022-10-22 6:00:00,2022-10-23 5:59:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885689,Hamilton County Courthouse (Dropbox outside),219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",TRUE,dropbox outside,2022-10-23 6:00:00,2022-10-24 5:59:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885689,Hamilton County Courthouse (Dropbox outside),219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",TRUE,dropbox outside,2022-10-24 6:00:00,2022-10-25 5:59:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885689,Hamilton County Courthouse (Dropbox outside),219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",TRUE,dropbox outside,2022-10-25 6:00:00,2022-10-26 5:59:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885689,Hamilton County Courthouse (Dropbox outside),219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",TRUE,dropbox outside,2022-10-26 6:00:00,2022-10-27 5:59:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885689,Hamilton County Courthouse (Dropbox outside),219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",TRUE,dropbox outside,2022-10-27 6:00:00,2022-10-28 5:59:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885689,Hamilton County Courthouse (Dropbox outside),219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",TRUE,dropbox outside,2022-10-28 6:00:00,2022-10-29 5:59:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885689,Hamilton County Courthouse (Dropbox outside),219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",TRUE,dropbox outside,2022-10-29 6:00:00,2022-10-30 5:59:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885689,Hamilton County Courthouse (Dropbox outside),219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",TRUE,dropbox outside,2022-10-30 6:00:00,2022-10-31 5:59:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885689,Hamilton County Courthouse (Dropbox outside),219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",TRUE,dropbox outside,2022-10-31 6:00:00,2022-11-01 5:59:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885689,Hamilton County Courthouse (Dropbox outside),219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",TRUE,dropbox outside,2022-11-01 6:00:00,2022-11-02 5:59:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885689,Hamilton County Courthouse (Dropbox outside),219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",TRUE,dropbox outside,2022-11-02 6:00:00,2022-11-03 5:59:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885689,Hamilton County Courthouse (Dropbox outside),219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",TRUE,dropbox outside,2022-11-03 6:00:00,2022-11-04 5:59:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885689,Hamilton County Courthouse (Dropbox outside),219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",TRUE,dropbox outside,2022-11-04 6:00:00,2022-11-05 5:59:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885689,Hamilton County Courthouse (Dropbox outside),219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",TRUE,dropbox outside,2022-11-05 6:00:00,2022-11-06 5:59:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885689,Hamilton County Courthouse (Dropbox outside),219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",TRUE,dropbox outside,2022-11-06 6:00:00,2022-11-07 6:59:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885690,Hamilton County Courthouse,219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",FALSE,,2022-10-31 14:00:00,2022-10-31 22:30:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885690,Hamilton County Courthouse,219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",FALSE,,2022-11-01 14:00:00,2022-11-01 22:30:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885690,Hamilton County Courthouse,219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",FALSE,,2022-11-02 14:00:00,2022-11-02 22:30:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885690,Hamilton County Courthouse,219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",FALSE,,2022-11-03 14:00:00,2022-11-03 22:30:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885690,Hamilton County Courthouse,219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",FALSE,,2022-11-04 14:00:00,2022-11-04 22:30:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885690,Hamilton County Courthouse,219 Main St.,,Syracuse,KS,67878,"219 Main St, Syracuse, KS 67878, USA",FALSE,,2022-11-07 15:00:00,2022-11-07 19:00:00,Hamilton County
Kansas General Election,2022-11-08 0:00:00,885710,Harper County Courthouse - County Clerk's Office,201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",FALSE,,2022-10-19 13:00:00,2022-10-19 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885710,Harper County Courthouse - County Clerk's Office,201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",FALSE,,2022-10-20 13:00:00,2022-10-20 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885710,Harper County Courthouse - County Clerk's Office,201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",FALSE,,2022-10-21 13:00:00,2022-10-21 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885710,Harper County Courthouse - County Clerk's Office,201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",FALSE,,2022-10-24 13:00:00,2022-10-24 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885710,Harper County Courthouse - County Clerk's Office,201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",FALSE,,2022-10-25 13:00:00,2022-10-25 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885710,Harper County Courthouse - County Clerk's Office,201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",FALSE,,2022-10-26 13:00:00,2022-10-26 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885710,Harper County Courthouse - County Clerk's Office,201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",FALSE,,2022-10-27 13:00:00,2022-10-27 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885710,Harper County Courthouse - County Clerk's Office,201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",FALSE,,2022-10-28 13:00:00,2022-10-28 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885710,Harper County Courthouse - County Clerk's Office,201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",FALSE,,2022-10-31 13:00:00,2022-10-31 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885710,Harper County Courthouse - County Clerk's Office,201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",FALSE,,2022-11-01 13:00:00,2022-11-01 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885710,Harper County Courthouse - County Clerk's Office,201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",FALSE,,2022-11-02 13:00:00,2022-11-02 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885710,Harper County Courthouse - County Clerk's Office,201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",FALSE,,2022-11-03 13:00:00,2022-11-03 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885710,Harper County Courthouse - County Clerk's Office,201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",FALSE,,2022-11-04 13:00:00,2022-11-04 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885710,Harper County Courthouse - County Clerk's Office,201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",FALSE,,2022-11-07 14:00:00,2022-11-07 18:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885711,Harper County Courthouse - County Clerk's Office (Hand off inside),201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",TRUE,hand off inside,2022-10-19 13:00:00,2022-10-19 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885711,Harper County Courthouse - County Clerk's Office (Hand off inside),201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",TRUE,hand off inside,2022-10-20 13:00:00,2022-10-20 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885711,Harper County Courthouse - County Clerk's Office (Hand off inside),201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",TRUE,hand off inside,2022-10-21 13:00:00,2022-10-21 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885711,Harper County Courthouse - County Clerk's Office (Hand off inside),201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",TRUE,hand off inside,2022-10-24 13:00:00,2022-10-24 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885711,Harper County Courthouse - County Clerk's Office (Hand off inside),201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",TRUE,hand off inside,2022-10-25 13:00:00,2022-10-25 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885711,Harper County Courthouse - County Clerk's Office (Hand off inside),201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",TRUE,hand off inside,2022-10-26 13:00:00,2022-10-26 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885711,Harper County Courthouse - County Clerk's Office (Hand off inside),201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",TRUE,hand off inside,2022-10-27 13:00:00,2022-10-27 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885711,Harper County Courthouse - County Clerk's Office (Hand off inside),201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",TRUE,hand off inside,2022-10-28 13:00:00,2022-10-28 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885711,Harper County Courthouse - County Clerk's Office (Hand off inside),201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",TRUE,hand off inside,2022-10-31 13:00:00,2022-10-31 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885711,Harper County Courthouse - County Clerk's Office (Hand off inside),201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",TRUE,hand off inside,2022-11-01 13:00:00,2022-11-01 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885711,Harper County Courthouse - County Clerk's Office (Hand off inside),201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",TRUE,hand off inside,2022-11-02 13:00:00,2022-11-02 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885711,Harper County Courthouse - County Clerk's Office (Hand off inside),201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",TRUE,hand off inside,2022-11-03 13:00:00,2022-11-03 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885711,Harper County Courthouse - County Clerk's Office (Hand off inside),201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",TRUE,hand off inside,2022-11-04 13:00:00,2022-11-04 22:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885711,Harper County Courthouse - County Clerk's Office (Hand off inside),201 N Jennings Ave,,Anthony,KS,67003,"201 N Jennings Ave, Anthony, KS 67003, USA",TRUE,hand off inside,2022-11-07 14:00:00,2022-11-07 18:00:00,Harper County
Kansas General Election,2022-11-08 0:00:00,885734,Harvey County Courthouse (1st Floor Commission Room),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",FALSE,,2022-10-25 13:00:00,2022-10-25 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885734,Harvey County Courthouse (1st Floor Commission Room),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",FALSE,,2022-10-26 13:00:00,2022-10-26 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885734,Harvey County Courthouse (1st Floor Commission Room),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",FALSE,,2022-10-27 13:00:00,2022-10-27 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885734,Harvey County Courthouse (1st Floor Commission Room),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",FALSE,,2022-10-28 13:00:00,2022-10-28 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885734,Harvey County Courthouse (1st Floor Commission Room),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",FALSE,,2022-10-31 13:00:00,2022-10-31 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885734,Harvey County Courthouse (1st Floor Commission Room),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",FALSE,,2022-11-01 13:00:00,2022-11-01 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885734,Harvey County Courthouse (1st Floor Commission Room),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",FALSE,,2022-11-02 13:00:00,2022-11-02 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885734,Harvey County Courthouse (1st Floor Commission Room),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",FALSE,,2022-11-03 13:00:00,2022-11-03 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885734,Harvey County Courthouse (1st Floor Commission Room),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",FALSE,,2022-11-04 13:00:00,2022-11-04 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885734,Harvey County Courthouse (1st Floor Commission Room),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",FALSE,,2022-11-05 14:00:00,2022-11-05 19:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885734,Harvey County Courthouse (1st Floor Commission Room),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",FALSE,,2022-11-07 15:00:00,2022-11-07 18:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885735,Harvey County Courthouse (1st Floor Commission Room) (Hand off inside),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",TRUE,hand off inside,2022-10-19 13:00:00,2022-10-19 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885735,Harvey County Courthouse (1st Floor Commission Room) (Hand off inside),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",TRUE,hand off inside,2022-10-20 13:00:00,2022-10-20 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885735,Harvey County Courthouse (1st Floor Commission Room) (Hand off inside),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",TRUE,hand off inside,2022-10-21 13:00:00,2022-10-21 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885735,Harvey County Courthouse (1st Floor Commission Room) (Hand off inside),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",TRUE,hand off inside,2022-10-24 13:00:00,2022-10-24 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885735,Harvey County Courthouse (1st Floor Commission Room) (Hand off inside),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",TRUE,hand off inside,2022-10-25 13:00:00,2022-10-25 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885735,Harvey County Courthouse (1st Floor Commission Room) (Hand off inside),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",TRUE,hand off inside,2022-10-26 13:00:00,2022-10-26 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885735,Harvey County Courthouse (1st Floor Commission Room) (Hand off inside),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",TRUE,hand off inside,2022-10-27 13:00:00,2022-10-27 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885735,Harvey County Courthouse (1st Floor Commission Room) (Hand off inside),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",TRUE,hand off inside,2022-10-28 13:00:00,2022-10-28 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885735,Harvey County Courthouse (1st Floor Commission Room) (Hand off inside),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",TRUE,hand off inside,2022-10-31 13:00:00,2022-10-31 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885735,Harvey County Courthouse (1st Floor Commission Room) (Hand off inside),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",TRUE,hand off inside,2022-11-01 13:00:00,2022-11-01 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885735,Harvey County Courthouse (1st Floor Commission Room) (Hand off inside),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",TRUE,hand off inside,2022-11-02 13:00:00,2022-11-02 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885735,Harvey County Courthouse (1st Floor Commission Room) (Hand off inside),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",TRUE,hand off inside,2022-11-03 13:00:00,2022-11-03 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885735,Harvey County Courthouse (1st Floor Commission Room) (Hand off inside),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",TRUE,hand off inside,2022-11-04 13:00:00,2022-11-04 22:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885735,Harvey County Courthouse (1st Floor Commission Room) (Hand off inside),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",TRUE,hand off inside,2022-11-05 14:00:00,2022-11-05 19:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885735,Harvey County Courthouse (1st Floor Commission Room) (Hand off inside),800 N Main Street,,Newton,KS,67114,"800 N Main St, Newton, KS 67114, USA",TRUE,hand off inside,2022-11-07 15:00:00,2022-11-07 18:00:00,Harvey County
Kansas General Election,2022-11-08 0:00:00,885702,Haskell County Clerk's Office,300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",FALSE,,2022-10-19 13:00:00,2022-10-19 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885702,Haskell County Clerk's Office,300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",FALSE,,2022-10-20 13:00:00,2022-10-20 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885702,Haskell County Clerk's Office,300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",FALSE,,2022-10-21 13:00:00,2022-10-21 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885702,Haskell County Clerk's Office,300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",FALSE,,2022-10-24 13:00:00,2022-10-24 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885702,Haskell County Clerk's Office,300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",FALSE,,2022-10-25 13:00:00,2022-10-25 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885702,Haskell County Clerk's Office,300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",FALSE,,2022-10-26 13:00:00,2022-10-26 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885702,Haskell County Clerk's Office,300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",FALSE,,2022-10-27 13:00:00,2022-10-27 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885702,Haskell County Clerk's Office,300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",FALSE,,2022-10-28 13:00:00,2022-10-28 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885702,Haskell County Clerk's Office,300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",FALSE,,2022-10-31 13:00:00,2022-10-31 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885702,Haskell County Clerk's Office,300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",FALSE,,2022-11-01 13:00:00,2022-11-01 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885702,Haskell County Clerk's Office,300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",FALSE,,2022-11-02 13:00:00,2022-11-02 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885702,Haskell County Clerk's Office,300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",FALSE,,2022-11-03 13:00:00,2022-11-03 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885702,Haskell County Clerk's Office,300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",FALSE,,2022-11-04 13:00:00,2022-11-04 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885702,Haskell County Clerk's Office,300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",FALSE,,2022-11-07 14:00:00,2022-11-07 18:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885703,Haskell County Clerk's Office (Hand off inside),300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",TRUE,hand off inside,2022-10-19 13:00:00,2022-10-19 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885703,Haskell County Clerk's Office (Hand off inside),300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",TRUE,hand off inside,2022-10-20 13:00:00,2022-10-20 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885703,Haskell County Clerk's Office (Hand off inside),300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",TRUE,hand off inside,2022-10-21 13:00:00,2022-10-21 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885703,Haskell County Clerk's Office (Hand off inside),300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",TRUE,hand off inside,2022-10-24 13:00:00,2022-10-24 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885703,Haskell County Clerk's Office (Hand off inside),300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",TRUE,hand off inside,2022-10-25 13:00:00,2022-10-25 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885703,Haskell County Clerk's Office (Hand off inside),300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",TRUE,hand off inside,2022-10-26 13:00:00,2022-10-26 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885703,Haskell County Clerk's Office (Hand off inside),300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",TRUE,hand off inside,2022-10-27 13:00:00,2022-10-27 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885703,Haskell County Clerk's Office (Hand off inside),300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",TRUE,hand off inside,2022-10-28 13:00:00,2022-10-28 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885703,Haskell County Clerk's Office (Hand off inside),300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",TRUE,hand off inside,2022-10-31 13:00:00,2022-10-31 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885703,Haskell County Clerk's Office (Hand off inside),300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",TRUE,hand off inside,2022-11-01 13:00:00,2022-11-01 22:00:00,Haskell County
Kansas General Election,2022-11-08 0:00:00,885703,Haskell County Clerk's Office (Hand off inside),300 Inman St,,Sublette,KS,67877,"300 Inman St, Sublette, KS 67877, USA",TRUE,hand off inside,2022-11-02 13:00:00,2022-11-02 22:00:00,Haskell County
